"Date","Price","Open","High","Low","Change %"
"2021-11-05 02:21:00","1.15546","1.155395","1.15546","1.155365","242"
"2021-11-05 02:22:00","1.155505","1.155455","1.155555","1.15541","250"
"2021-11-05 02:23:00","1.155545","1.15552","1.155565","1.155435","261"
"2021-11-05 02:24:00","1.15544","1.15555","1.155555","1.155415","232"
"2021-11-05 02:25:00","1.15545","1.155445","1.15547","1.155405","259"
"2021-11-05 02:26:00","1.155395","1.155455","1.155465","1.15538","211"
"2021-11-05 02:27:00","1.15548","1.15541","1.15548","1.15539","235"
"2021-11-05 02:28:00","1.15552","1.15548","1.15554","1.15547","250"
"2021-11-05 02:29:00","1.155535","1.155515","1.15556","1.155475","253"
"2021-11-05 02:30:00","1.15548","1.155535","1.15556","1.15546","257"
"2021-11-05 02:31:00","1.15549","1.155475","1.155515","1.15546","225"
"2021-11-05 02:32:00","1.15543","1.155495","1.155525","1.15539","257"
"2021-11-05 02:33:00","1.15544","1.15543","1.155485","1.1554","240"
"2021-11-05 02:34:00","1.15547","1.15545","1.155495","1.155405","219"
"2021-11-05 02:35:00","1.15546","1.15546","1.1555","1.15543","213"
"2021-11-05 02:36:00","1.15556","1.155455","1.15557","1.155425","228"
"2021-11-05 02:37:00","1.15557","1.15555","1.155625","1.155525","258"
"2021-11-05 02:38:00","1.155495","1.15556","1.15561","1.155485","269"
"2021-11-05 02:39:00","1.15552","1.155495","1.155555","1.155485","256"
"2021-11-05 02:40:00","1.15556","1.15553","1.155575","1.15548","230"
"2021-11-05 02:41:00","1.15554","1.15555","1.1556","1.15551","281"
"2021-11-05 02:42:00","1.15559","1.155535","1.155625","1.155535","233"
"2021-11-05 02:43:00","1.155615","1.15559","1.15562","1.155555","216"
"2021-11-05 02:44:00","1.15561","1.155615","1.155675","1.1556","252"
"2021-11-05 02:45:00","1.15561","1.15562","1.15567","1.15558","225"
"2021-11-05 02:46:00","1.15552","1.15561","1.155615","1.15551","230"
"2021-11-05 02:47:00","1.155575","1.155515","1.15559","1.155495","242"
"2021-11-05 02:48:00","1.15556","1.15559","1.15565","1.15555","231"
"2021-11-05 02:49:00","1.155575","1.15557","1.155595","1.15552","222"
"2021-11-05 02:50:00","1.155555","1.155565","1.155615","1.15551","235"
"2021-11-05 02:51:00","1.155595","1.155555","1.155615","1.15554","248"
"2021-11-05 02:52:00","1.15554","1.15559","1.15562","1.155525","237"
"2021-11-05 02:53:00","1.155535","1.15554","1.15557","1.15548","241"
"2021-11-05 02:54:00","1.15559","1.155535","1.155625","1.155525","221"
"2021-11-05 02:55:00","1.15554","1.155585","1.155585","1.15551","240"
"2021-11-05 02:56:00","1.155555","1.15554","1.155575","1.15547","239"
"2021-11-05 02:57:00","1.15553","1.155545","1.155595","1.1555","247"
"2021-11-05 02:58:00","1.15554","1.15554","1.155585","1.155485","261"
"2021-11-05 02:59:00","1.155745","1.15555","1.155745","1.155535","249"
"2021-11-05 03:00:00","1.15572","1.155745","1.155805","1.155665","250"
"2021-11-05 03:01:00","1.15571","1.15572","1.155795","1.15568","219"
"2021-11-05 03:02:00","1.155695","1.15572","1.15574","1.155675","247"
"2021-11-05 03:03:00","1.15564","1.155705","1.155705","1.15562","239"
"2021-11-05 03:04:00","1.155575","1.15564","1.155665","1.155515","223"
"2021-11-05 03:05:00","1.155585","1.15557","1.15563","1.155555","223"
"2021-11-05 03:06:00","1.155575","1.15559","1.155615","1.155545","226"
"2021-11-05 03:07:00","1.155565","1.15557","1.1556","1.15555","209"
"2021-11-05 03:08:00","1.155555","1.155575","1.15559","1.155545","216"
"2021-11-05 03:09:00","1.15553","1.155555","1.1556","1.155515","243"
"2021-11-05 03:10:00","1.15556","1.15553","1.15561","1.155525","246"
"2021-11-05 03:11:00","1.155525","1.155545","1.155585","1.1555","228"
"2021-11-05 03:12:00","1.155535","1.155515","1.15556","1.15549","206"
"2021-11-05 03:13:00","1.155565","1.15554","1.155575","1.155515","222"
"2021-11-05 03:14:00","1.15559","1.155555","1.155645","1.15552","248"
"2021-11-05 03:15:00","1.15553","1.15558","1.155635","1.155505","213"
"2021-11-05 03:16:00","1.15551","1.15552","1.15555","1.15551","208"
"2021-11-05 03:17:00","1.15552","1.1555","1.15556","1.1555","194"
"2021-11-05 03:18:00","1.155505","1.15552","1.15553","1.15549","201"
"2021-11-05 03:19:00","1.155585","1.155505","1.1556","1.155485","205"
"2021-11-05 03:20:00","1.155595","1.155585","1.15564","1.15556","265"
"2021-11-05 03:21:00","1.15565","1.155605","1.155665","1.155575","220"
"2021-11-05 03:22:00","1.15565","1.155645","1.155675","1.15561","228"
"2021-11-05 03:23:00","1.15565","1.155645","1.155675","1.15561","193"
"2021-11-05 03:24:00","1.155645","1.155645","1.15567","1.155595","223"
"2021-11-05 03:25:00","1.15559","1.155645","1.155665","1.15559","235"
"2021-11-05 03:26:00","1.155555","1.15559","1.1556","1.155535","204"
"2021-11-05 03:27:00","1.15558","1.15557","1.1556","1.155535","208"
"2021-11-05 03:28:00","1.15558","1.15559","1.1556","1.15555","170"
"2021-11-05 03:29:00","1.155595","1.155585","1.155605","1.155555","214"
"2021-11-05 03:30:00","1.155505","1.15559","1.15559","1.15546","191"
"2021-11-05 03:31:00","1.15548","1.155505","1.15554","1.155455","193"
"2021-11-05 03:32:00","1.155485","1.15549","1.155505","1.15546","180"
"2021-11-05 03:33:00","1.155475","1.15549","1.155515","1.155465","207"
"2021-11-05 03:34:00","1.155525","1.15549","1.155555","1.15547","181"
"2021-11-05 03:35:00","1.15554","1.155515","1.155575","1.155515","188"
"2021-11-05 03:36:00","1.155395","1.15554","1.155565","1.15536","237"
"2021-11-05 03:37:00","1.15545","1.15539","1.155455","1.155365","229"
"2021-11-05 03:38:00","1.155455","1.15544","1.15549","1.155425","187"
"2021-11-05 03:39:00","1.155435","1.15544","1.155515","1.15542","237"
"2021-11-05 03:40:00","1.155365","1.15542","1.15546","1.155325","222"
"2021-11-05 03:41:00","1.15537","1.15536","1.15539","1.155325","192"
"2021-11-05 03:42:00","1.15531","1.15536","1.15537","1.15528","225"
"2021-11-05 03:43:00","1.15538","1.155305","1.15539","1.155305","216"
"2021-11-05 03:44:00","1.15537","1.15539","1.155405","1.155295","247"
"2021-11-05 03:45:00","1.155415","1.15537","1.155465","1.155365","279"
"2021-11-05 03:46:00","1.155365","1.155415","1.155455","1.155345","190"
"2021-11-05 03:47:00","1.15538","1.155365","1.15543","1.15535","222"
"2021-11-05 03:48:00","1.1553","1.155385","1.155415","1.15528","221"
"2021-11-05 03:49:00","1.155285","1.155305","1.155355","1.15519","241"
"2021-11-05 03:50:00","1.15546","1.155285","1.155485","1.155285","263"
"2021-11-05 03:51:00","1.15531","1.15547","1.15548","1.155305","210"
"2021-11-05 03:52:00","1.15531","1.155315","1.15535","1.155295","215"
"2021-11-05 03:53:00","1.155365","1.1553","1.155415","1.1553","201"
"2021-11-05 03:54:00","1.15542","1.155385","1.155455","1.15536","215"
"2021-11-05 03:55:00","1.15548","1.155425","1.15555","1.15542","219"
"2021-11-05 03:56:00","1.15546","1.155475","1.15553","1.15543","228"
"2021-11-05 03:57:00","1.1555","1.15546","1.155525","1.15544","203"
"2021-11-05 03:58:00","1.155445","1.1555","1.155515","1.15544","204"
"2021-11-05 03:59:00","1.155415","1.15546","1.155485","1.155395","185"
"2021-11-05 04:00:00","1.155385","1.155415","1.155415","1.155355","63"
"2021-11-05 04:01:00","1.155245","1.155365","1.155415","1.155235","67"
"2021-11-05 04:02:00","1.155245","1.155245","1.155255","1.155225","47"
"2021-11-05 04:03:00","1.155245","1.155245","1.155255","1.155225","51"
"2021-11-05 04:04:00","1.155265","1.155245","1.155285","1.155225","44"
"2021-11-05 04:05:00","1.155245","1.155265","1.155305","1.155225","46"
"2021-11-05 04:06:00","1.155235","1.155235","1.155255","1.155225","42"
"2021-11-05 04:07:00","1.155265","1.155235","1.155285","1.155235","50"
"2021-11-05 04:08:00","1.155445","1.155275","1.155465","1.155265","41"
"2021-11-05 04:09:00","1.155445","1.155445","1.155465","1.155435","51"
"2021-11-05 04:10:00","1.155475","1.155445","1.155535","1.155435","57"
"2021-11-05 04:11:00","1.155475","1.155475","1.155485","1.155455","58"
"2021-11-05 04:12:00","1.155535","1.155465","1.155545","1.155465","52"
"2021-11-05 04:13:00","1.155515","1.155535","1.155535","1.155495","75"
"2021-11-05 04:14:00","1.155525","1.155515","1.155535","1.155495","54"
"2021-11-05 04:15:00","1.155515","1.155515","1.155535","1.155505","41"
"2021-11-05 04:16:00","1.15539","1.155525","1.155535","1.155375","76"
"2021-11-05 04:17:00","1.155395","1.155395","1.155415","1.155375","91"
"2021-11-05 04:18:00","1.155395","1.155395","1.155415","1.155375","80"
"2021-11-05 04:19:00","1.155565","1.155385","1.155585","1.155375","63"
"2021-11-05 04:20:00","1.155355","1.155565","1.155575","1.155325","62"
"2021-11-05 04:21:00","1.155345","1.155355","1.15536","1.155325","66"
"2021-11-05 04:22:00","1.155365","1.155335","1.155435","1.155325","104"
"2021-11-05 04:23:00","1.155415","1.155375","1.155425","1.155355","66"
"2021-11-05 04:24:00","1.155415","1.155415","1.155425","1.155395","55"
"2021-11-05 04:25:00","1.155415","1.155405","1.155435","1.155395","62"
"2021-11-05 04:26:00","1.155435","1.155415","1.155445","1.155405","44"
"2021-11-05 04:27:00","1.155435","1.155435","1.155435","1.155405","54"
"2021-11-05 04:28:00","1.155425","1.155435","1.155435","1.155405","45"
"2021-11-05 04:29:00","1.155405","1.155425","1.155445","1.155385","44"
"2021-11-05 04:30:00","1.155405","1.155405","1.155425","1.155385","53"
"2021-11-05 04:31:00","1.155395","1.155405","1.15543","1.155385","84"
"2021-11-05 04:32:00","1.155405","1.155395","1.155425","1.155385","74"
"2021-11-05 04:33:00","1.155375","1.155405","1.155435","1.155315","80"
"2021-11-05 04:34:00","1.15536","1.155375","1.15538","1.155315","98"
"2021-11-05 04:35:00","1.15526","1.155345","1.15537","1.155235","141"
"2021-11-05 04:36:00","1.155305","1.155265","1.155335","1.15524","111"
"2021-11-05 04:37:00","1.15535","1.155315","1.15535","1.155275","149"
"2021-11-05 04:38:00","1.155295","1.15533","1.15535","1.155275","117"
"2021-11-05 04:39:00","1.155295","1.155315","1.15534","1.155265","117"
"2021-11-05 04:40:00","1.155305","1.155295","1.155335","1.155275","122"
"2021-11-05 04:41:00","1.155295","1.155285","1.15534","1.155265","174"
"2021-11-05 04:42:00","1.155295","1.155305","1.15533","1.15527","113"
"2021-11-05 04:43:00","1.155305","1.155295","1.155325","1.155275","94"
"2021-11-05 04:44:00","1.155275","1.15529","1.155325","1.155265","106"
"2021-11-05 04:45:00","1.155295","1.15528","1.155325","1.155275","99"
"2021-11-05 04:46:00","1.1553","1.155305","1.155325","1.155265","100"
"2021-11-05 04:47:00","1.155295","1.1553","1.155325","1.15527","109"
"2021-11-05 04:48:00","1.15529","1.155295","1.155335","1.15528","243"
"2021-11-05 04:49:00","1.155295","1.155305","1.155325","1.155275","136"
"2021-11-05 04:50:00","1.15533","1.155305","1.15539","1.15527","272"
"2021-11-05 04:51:00","1.155365","1.15533","1.155375","1.155305","227"
"2021-11-05 04:52:00","1.155375","1.155355","1.1554","1.155315","276"
"2021-11-05 04:53:00","1.155355","1.15537","1.1554","1.155335","264"
"2021-11-05 04:54:00","1.15534","1.155355","1.155395","1.155325","304"
"2021-11-05 04:55:00","1.155345","1.15537","1.15538","1.155305","161"
"2021-11-05 04:56:00","1.155355","1.155345","1.155375","1.155325","139"
"2021-11-05 04:57:00","1.155325","1.155345","1.155375","1.155315","145"
"2021-11-05 04:58:00","1.1553","1.15533","1.15537","1.155275","313"
"2021-11-05 04:59:00","1.155405","1.15531","1.15541","1.155295","270"
"2021-11-05 05:00:00","1.15536","1.15541","1.155425","1.155265","210"
"2021-11-05 05:01:00","1.15537","1.15534","1.15541","1.155325","176"
"2021-11-05 05:02:00","1.15536","1.155365","1.1554","1.15534","182"
"2021-11-05 05:03:00","1.15536","1.15536","1.1554","1.155335","167"
"2021-11-05 05:04:00","1.15541","1.15536","1.15541","1.15535","192"
"2021-11-05 05:05:00","1.155365","1.1554","1.15542","1.155365","210"
"2021-11-05 05:06:00","1.15534","1.155365","1.155405","1.155335","183"
"2021-11-05 05:07:00","1.15538","1.15533","1.1554","1.15533","200"
"2021-11-05 05:08:00","1.155355","1.155385","1.155395","1.155335","180"
"2021-11-05 05:09:00","1.155325","1.15536","1.155395","1.15532","191"
"2021-11-05 05:10:00","1.15534","1.155355","1.15538","1.15531","178"
"2021-11-05 05:11:00","1.15535","1.15535","1.155375","1.15531","174"
"2021-11-05 05:12:00","1.155335","1.155345","1.15537","1.155315","175"
"2021-11-05 05:13:00","1.155335","1.155335","1.155415","1.15532","185"
"2021-11-05 05:14:00","1.15535","1.155345","1.1554","1.155335","199"
"2021-11-05 05:15:00","1.15536","1.15534","1.15538","1.155325","197"
"2021-11-05 05:16:00","1.15537","1.155355","1.15539","1.15532","202"
"2021-11-05 05:17:00","1.15533","1.15537","1.155385","1.15533","206"
"2021-11-05 05:18:00","1.15531","1.155345","1.15538","1.155285","206"
"2021-11-05 05:19:00","1.155335","1.15532","1.155375","1.1553","226"
"2021-11-05 05:20:00","1.15534","1.155335","1.15536","1.15531","227"
"2021-11-05 05:21:00","1.155295","1.15534","1.155345","1.15528","186"
"2021-11-05 05:22:00","1.1553","1.15531","1.155375","1.15528","224"
"2021-11-05 05:23:00","1.155285","1.1553","1.155335","1.15527","190"
"2021-11-05 05:24:00","1.155305","1.155285","1.15538","1.155265","244"
"2021-11-05 05:25:00","1.155285","1.155305","1.15536","1.15527","236"
"2021-11-05 05:26:00","1.155305","1.155285","1.15533","1.155265","222"
"2021-11-05 05:27:00","1.155305","1.155295","1.15532","1.15527","224"
"2021-11-05 05:28:00","1.15533","1.15529","1.15538","1.15527","203"
"2021-11-05 05:29:00","1.15542","1.155345","1.15544","1.15533","223"
"2021-11-05 05:30:00","1.155395","1.155405","1.15544","1.155375","239"
"2021-11-05 05:31:00","1.15536","1.155405","1.15543","1.155345","210"
"2021-11-05 05:32:00","1.15537","1.155375","1.155405","1.155345","197"
"2021-11-05 05:33:00","1.15537","1.155355","1.15539","1.155325","192"
"2021-11-05 05:34:00","1.15535","1.155365","1.155385","1.15534","213"
"2021-11-05 05:35:00","1.155365","1.15535","1.155395","1.15533","190"
"2021-11-05 05:36:00","1.15533","1.15536","1.155375","1.155305","213"
"2021-11-05 05:37:00","1.15534","1.155335","1.15537","1.15532","184"
"2021-11-05 05:38:00","1.15531","1.155345","1.15537","1.15529","191"
"2021-11-05 05:39:00","1.155285","1.155305","1.155355","1.155275","232"
"2021-11-05 05:40:00","1.15529","1.1553","1.155335","1.155265","219"
"2021-11-05 05:41:00","1.155295","1.15528","1.155315","1.155235","221"
"2021-11-05 05:42:00","1.155305","1.15529","1.15533","1.155275","224"
"2021-11-05 05:43:00","1.15528","1.1553","1.155325","1.155275","192"
"2021-11-05 05:44:00","1.15533","1.15528","1.155345","1.15528","193"
"2021-11-05 05:45:00","1.15534","1.155325","1.155375","1.155295","207"
"2021-11-05 05:46:00","1.155305","1.155345","1.15537","1.15529","244"
"2021-11-05 05:47:00","1.155305","1.15532","1.155345","1.15528","225"
"2021-11-05 05:48:00","1.155335","1.1553","1.15534","1.15529","215"
"2021-11-05 05:49:00","1.155405","1.15534","1.15543","1.155305","214"
"2021-11-05 05:50:00","1.155425","1.155405","1.15545","1.15538","205"
"2021-11-05 05:51:00","1.15541","1.15542","1.155445","1.15538","203"
"2021-11-05 05:52:00","1.155415","1.155415","1.155435","1.15539","177"
"2021-11-05 05:53:00","1.155425","1.15542","1.155445","1.15539","206"
"2021-11-05 05:54:00","1.155405","1.155435","1.155445","1.155395","188"
"2021-11-05 05:55:00","1.15536","1.155425","1.15545","1.155345","189"
"2021-11-05 05:56:00","1.155305","1.155365","1.15538","1.155305","201"
"2021-11-05 05:57:00","1.15533","1.155315","1.155345","1.155285","209"
"2021-11-05 05:58:00","1.15529","1.155335","1.155355","1.155275","225"
"2021-11-05 05:59:00","1.15528","1.155305","1.155355","1.15528","232"
"2021-11-05 06:00:00","1.15519","1.15528","1.155305","1.155165","249"
"2021-11-05 06:01:00","1.1551","1.155195","1.15521","1.155075","248"
"2021-11-05 06:02:00","1.155135","1.155105","1.15517","1.155035","266"
"2021-11-05 06:03:00","1.15517","1.155145","1.155185","1.15513","191"
"2021-11-05 06:04:00","1.155245","1.15517","1.155275","1.15516","233"
"2021-11-05 06:05:00","1.155265","1.15524","1.155305","1.155235","219"
"2021-11-05 06:06:00","1.155215","1.15527","1.15529","1.155185","197"
"2021-11-05 06:07:00","1.1552","1.155215","1.155225","1.155135","202"
"2021-11-05 06:08:00","1.15521","1.15522","1.15523","1.155185","209"
"2021-11-05 06:09:00","1.155205","1.1552","1.15523","1.15518","190"
"2021-11-05 06:10:00","1.155265","1.155195","1.155275","1.15518","248"
"2021-11-05 06:11:00","1.155255","1.15526","1.15528","1.15522","236"
"2021-11-05 06:12:00","1.155145","1.155255","1.15527","1.1551","239"
"2021-11-05 06:13:00","1.15504","1.155135","1.155145","1.15501","263"
"2021-11-05 06:14:00","1.154935","1.155035","1.1551","1.15493","235"
"2021-11-05 06:15:00","1.155025","1.15494","1.155075","1.154935","245"
"2021-11-05 06:16:00","1.15501","1.15503","1.15504","1.15492","234"
"2021-11-05 06:17:00","1.155","1.15501","1.15507","1.154975","255"
"2021-11-05 06:18:00","1.154945","1.155005","1.155035","1.1549","237"
"2021-11-05 06:19:00","1.155005","1.154945","1.155075","1.154925","252"
"2021-11-05 06:20:00","1.15495","1.15499","1.15501","1.15488","241"
"2021-11-05 06:21:00","1.15495","1.154945","1.15497","1.154905","246"
"2021-11-05 06:22:00","1.15505","1.15495","1.155065","1.154945","260"
"2021-11-05 06:23:00","1.15502","1.15506","1.15508","1.155015","239"
"2021-11-05 06:24:00","1.155025","1.15502","1.15507","1.155015","220"
"2021-11-05 06:25:00","1.15512","1.15502","1.155135","1.15501","256"
"2021-11-05 06:26:00","1.15511","1.155105","1.15514","1.15509","210"
"2021-11-05 06:27:00","1.15512","1.155115","1.155165","1.155095","191"
"2021-11-05 06:28:00","1.155125","1.155115","1.155155","1.1551","230"
"2021-11-05 06:29:00","1.15515","1.15512","1.15516","1.155105","195"
"2021-11-05 06:30:00","1.155165","1.15513","1.155175","1.15511","218"
"2021-11-05 06:31:00","1.155205","1.15517","1.15523","1.15517","218"
"2021-11-05 06:32:00","1.15531","1.15521","1.155345","1.155185","235"
"2021-11-05 06:33:00","1.15531","1.15531","1.155345","1.15529","241"
"2021-11-05 06:34:00","1.155315","1.155305","1.15534","1.15529","203"
"2021-11-05 06:35:00","1.15532","1.155315","1.155345","1.15529","247"
"2021-11-05 06:36:00","1.1553","1.15532","1.155335","1.155255","205"
"2021-11-05 06:37:00","1.155265","1.155295","1.155315","1.15524","227"
"2021-11-05 06:38:00","1.155265","1.155265","1.155285","1.155235","205"
"2021-11-05 06:39:00","1.15529","1.155255","1.15529","1.155235","231"
"2021-11-05 06:40:00","1.15527","1.155285","1.155305","1.155245","221"
"2021-11-05 06:41:00","1.15532","1.155275","1.15533","1.155255","218"
"2021-11-05 06:42:00","1.1554","1.155305","1.15542","1.15529","260"
"2021-11-05 06:43:00","1.15537","1.155395","1.15542","1.15536","232"
"2021-11-05 06:44:00","1.155355","1.15538","1.15539","1.15534","230"
"2021-11-05 06:45:00","1.155355","1.15536","1.15539","1.155335","237"
"2021-11-05 06:46:00","1.15535","1.155355","1.155385","1.155335","192"
"2021-11-05 06:47:00","1.15535","1.155355","1.155385","1.1553","230"
"2021-11-05 06:48:00","1.15538","1.155355","1.1554","1.155335","211"
"2021-11-05 06:49:00","1.1554","1.155375","1.15541","1.155365","231"
"2021-11-05 06:50:00","1.155455","1.1554","1.155465","1.15538","248"
"2021-11-05 06:51:00","1.15547","1.155455","1.15547","1.155425","185"
"2021-11-05 06:52:00","1.15549","1.15547","1.155505","1.155435","238"
"2021-11-05 06:53:00","1.15547","1.15548","1.1555","1.155445","200"
"2021-11-05 06:54:00","1.1554","1.155475","1.155475","1.155375","228"
"2021-11-05 06:55:00","1.155415","1.1554","1.15544","1.155385","211"
"2021-11-05 06:56:00","1.15545","1.15541","1.15547","1.15539","250"
"2021-11-05 06:57:00","1.15545","1.155455","1.155475","1.155425","202"
"2021-11-05 06:58:00","1.155465","1.15545","1.155485","1.15542","218"
"2021-11-05 06:59:00","1.15553","1.15548","1.155545","1.15547","172"
"2021-11-05 07:00:00","1.15556","1.155535","1.155605","1.15551","261"
"2021-11-05 07:01:00","1.1551","1.155545","1.155545","1.15503","293"
"2021-11-05 07:02:00","1.15516","1.155115","1.155245","1.15508","263"
"2021-11-05 07:03:00","1.15527","1.15515","1.155315","1.15514","263"
"2021-11-05 07:04:00","1.155195","1.15528","1.1553","1.15517","259"
"2021-11-05 07:05:00","1.155315","1.15519","1.155325","1.155175","252"
"2021-11-05 07:06:00","1.15529","1.15531","1.155315","1.15526","226"
"2021-11-05 07:07:00","1.15524","1.1553","1.15531","1.15522","279"
"2021-11-05 07:08:00","1.15514","1.15524","1.15533","1.15514","261"
"2021-11-05 07:09:00","1.15513","1.155135","1.155185","1.155105","266"
"2021-11-05 07:10:00","1.155055","1.155125","1.15515","1.15502","229"
"2021-11-05 07:11:00","1.15507","1.155065","1.15508","1.15503","196"
"2021-11-05 07:12:00","1.155035","1.155055","1.15508","1.155025","228"
"2021-11-05 07:13:00","1.155055","1.15505","1.15511","1.155035","204"
"2021-11-05 07:14:00","1.15502","1.155045","1.15507","1.155005","212"
"2021-11-05 07:15:00","1.155005","1.155015","1.15511","1.154975","262"
"2021-11-05 07:16:00","1.15506","1.15501","1.15507","1.15495","227"
"2021-11-05 07:17:00","1.15513","1.155065","1.155155","1.155035","271"
"2021-11-05 07:18:00","1.155145","1.155135","1.155165","1.15512","247"
"2021-11-05 07:19:00","1.155255","1.155135","1.15528","1.15512","252"
"2021-11-05 07:20:00","1.15525","1.155255","1.155285","1.155205","230"
"2021-11-05 07:21:00","1.155265","1.155265","1.15528","1.15519","273"
"2021-11-05 07:22:00","1.155225","1.155255","1.15536","1.155225","280"
"2021-11-05 07:23:00","1.15521","1.15524","1.155265","1.155195","257"
"2021-11-05 07:24:00","1.155275","1.15521","1.15529","1.155195","226"
"2021-11-05 07:25:00","1.15508","1.155255","1.155285","1.15505","210"
"2021-11-05 07:26:00","1.15504","1.15506","1.15512","1.155025","236"
"2021-11-05 07:27:00","1.155055","1.155045","1.155105","1.15501","231"
"2021-11-05 07:28:00","1.15509","1.15505","1.155105","1.15503","237"
"2021-11-05 07:29:00","1.15514","1.15509","1.15518","1.15507","240"
"2021-11-05 07:30:00","1.155145","1.15515","1.15519","1.155115","212"
"2021-11-05 07:31:00","1.155105","1.15515","1.15517","1.15508","235"
"2021-11-05 07:32:00","1.15507","1.1551","1.155135","1.155055","250"
"2021-11-05 07:33:00","1.15496","1.15507","1.155085","1.15492","270"
"2021-11-05 07:34:00","1.154985","1.15497","1.15499","1.15489","266"
"2021-11-05 07:35:00","1.154925","1.15498","1.155015","1.15486","249"
"2021-11-05 07:36:00","1.15488","1.154915","1.15493","1.1548","243"
"2021-11-05 07:37:00","1.15489","1.154885","1.15491","1.154805","270"
"2021-11-05 07:38:00","1.154805","1.154885","1.15489","1.154795","257"
"2021-11-05 07:39:00","1.154815","1.154805","1.15484","1.15479","229"
"2021-11-05 07:40:00","1.154835","1.15481","1.154855","1.15478","261"
"2021-11-05 07:41:00","1.15482","1.15483","1.15486","1.154785","230"
"2021-11-05 07:42:00","1.15481","1.15481","1.154835","1.15479","213"
"2021-11-05 07:43:00","1.15487","1.1548","1.154885","1.15469","247"
"2021-11-05 07:44:00","1.15501","1.154865","1.155015","1.154865","241"
"2021-11-05 07:45:00","1.154835","1.15501","1.15502","1.154835","241"
"2021-11-05 07:46:00","1.154885","1.15483","1.15492","1.15483","216"
"2021-11-05 07:47:00","1.15492","1.1549","1.154955","1.15487","233"
"2021-11-05 07:48:00","1.154975","1.154915","1.15502","1.15487","218"
"2021-11-05 07:49:00","1.154965","1.154975","1.154985","1.1549","231"
"2021-11-05 07:50:00","1.1549","1.154955","1.154955","1.15485","224"
"2021-11-05 07:51:00","1.15504","1.15489","1.155045","1.154865","224"
"2021-11-05 07:52:00","1.15505","1.15504","1.155055","1.15498","218"
